"AA_angle_gyro.pitch_x","AA_angle_gyro.pitch_y","AA_angle_gyro.roll_x","AA_angle_gyro.roll_y","AA_motor.motor_1_x","AA_motor.motor_1_y","AA_motor.motor_2_x","AA_motor.motor_2_y","AA_motor.motor_3_x","AA_motor.motor_3_y","AA_motor.motor_4_x","AA_motor.motor_4_y"
18282,-0.008726037107,18282,0.03649552912,18282,33000,18282,36176.875,18282,38988.91406,18282,33000,
18332,-0.04004834965,18332,0.03421844169,18332,34768.07812,18332,34468.44531,18332,35222.3125,18332,33000,
18382,-0.02149909176,18382,0.05603379756,18382,40105.27344,18382,33000,18382,33000,18382,33000,
18432,-0.01214563753,18432,0.05190686882,18432,33000,18432,33000,18432,37593.50391,18432,33000,
18482,-0.02860218473,18482,0.02586930059,18482,33000,18482,33849.69531,18482,35673.49219,18482,33000,
18532,-0.02170162834,18532,0.02955614775,18532,36566.69922,18532,33000,18532,33000,18532,33778.41797,
18582,-0.0003125662333,18582,0.03999274224,18582,34790.74609,18582,33795.64062,18582,33000,18582,33566.39062,
18632,-0.004579108674,18632,0.03288187087,18632,33000,18632,33000,18632,34816.89062,18632,34667.12891,
18682,-0.01606214419,18682,0.02142872289,18682,33000,18682,35734.80469,18682,34829.66406,18682,33000,
18732,-0.01047543809,18732,0.0177799128,18732,35776.44531,18732,33000,18732,33000,18732,35577.71484,
18782,0.005984869786,18782,0.01612716168,18782,33544.03906,18782,33486.12109,18782,33340.84766,18782,33000,
18832,-0.002396932337,18832,0.0131879067,18832,33000,18832,33062.47266,18832,35574.23828,18832,33000,
18882,-0.004572041798,18882,0.01998614334,18882,35673.72656,18882,34738.32422,18882,33000,18882,33000,
18932,0.005609642249,18932,0.02574905381,18932,34433.86719,18932,33000,18932,33000,18932,35032.45312,
18982,0.005059044808,18982,0.02292458527,18982,33000,18982,33313.96484,18982,33941.98438,18982,33000,
19032,-0.004773177672,19032,0.01990222372,19032,33000,19032,34723.96094,19032,34382.01953,19032,33000,
19082,-0.0007557372446,19082,0.01740344055,19082,33269.28125,19082,33000,19082,33000,19082,34308.46094,
19132,0.007501395885,19132,0.01515120268,19132,34311.02344,19132,33000,19132,33000,19132,33133.87109,
19182,0.006157528143,19182,0.0136298053,19182,33000,19182,34140.70703,19182,35196.85938,19182,33000,
19232,0.002844803734,19232,0.01049077325,19232,33654.18359,19232,33000,19232,33000,19232,34283.48438,
19282,0.00543983886,19282,0.009463814087,19282,33000,19282,33000,19282,33733.93359,19282,33684.39844,
19332,0.0162157435,19332,0.003325859085,19332,34131.74219,19332,33000,19332,33000,19332,34825.5,
19382,0.01965300366,19382,-0.004802898504,19382,33000,19382,33000,19382,35683.03125,19382,33000,
19432,0.01585927792,19432,-0.005197017919,19432,33911.61328,19432,33000,19432,33263.30859,19432,33645.91016,
19482,0.01932588965,19482,0.005782268476,19482,34984.01562,19482,34755.14062,19482,33000,19482,33000,
19532,0.01476999652,19532,-0.001732572913,19532,33000,19532,33000,19532,35264.15234,19532,34546.85547,
19582,0.008666132577,19582,-0.01382617373,19582,33000,19582,33000,19582,34174.15234,19582,33730.3125,
19632,0.01497945748,19632,-0.01272078976,19632,34868.64062,19632,33000,19632,33000,19632,35034.89844,
19682,0.01394085679,19682,0.004413442221,19682,34821.41016,19682,35748.70703,19682,33000,19682,33000,
19732,0.007490985561,19732,-0.002158851828,19732,33000,19732,33000,19732,37181.14453,19732,34861.33594,
19782,0.006110138725,19782,-0.02145323157,19782,33000,19782,33000,19782,33505.78906,19782,35421.61719,
19832,-0.005582960322,19832,-0.004844230134,19832,34140.79297,19832,37369.48438,19832,33000,19832,33000,
19882,-0.02004624158,19882,0.004183267243,19882,33000,19882,34584.5625,19882,35470.28125,19882,33000,
19932,-0.02009276301,19932,-0.02078536898,19932,33000,19932,33000,19932,35483.57031,19932,39144.42969,
19982,-0.005748639349,19982,-0.02287191525,19982,35942.5,19982,33000,19982,33000,19982,33000,
20032,-0.0159720201,20032,0.003482553875,20032,33000,20032,36272.48438,20032,34755.42969,20032,33000,
20082,-0.022194447,20082,-0.00528745167,20082,33000,20082,33000,20082,34967.05078,20082,34880.55078,
20132,-0.01345390547,20132,-0.03118937835,20132,33000,20132,33000,20132,34499.0625,20132,36682.34375,
20182,-0.008672316559,20182,-0.02804352343,20182,34839.09766,20182,36329.09375,20182,33000,20182,33000,
20232,-0.01646983065,20232,-0.01395840291,20232,33000,20232,34133.39453,20232,34528.12109,20232,33000,
20282,-0.008851843886,20282,-0.02973212302,20282,33000,20282,33000,20282,34054.91406,20282,36950.55469,
20332,-0.001570963184,20332,-0.03853022307,20332,34815.05859,20332,33000,20332,33000,20332,34849.64453,
20382,-0.01491441485,20382,-0.02197503671,20382,33000,20382,36336.92188,20382,33568.97656,20382,33000,
20432,-0.03127944097,20432,-0.01716160774,20432,33000,20432,34959.30469,20432,35980.19922,20432,33000,
20482,-0.02351572923,20482,-0.03778772429,20482,33000,20482,33000,20482,33697.74219,20482,38771.51172,
20532,-0.01475431677,20532,-0.03345201164,20532,33331.60156,20532,35509.3125,20532,33000,20532,33000,
20582,-0.01709726453,20582,-0.0113328686,20582,33000,20582,36978.48047,20582,33000,20582,33000,
20632,-0.008454564959,20632,-0.01289445627,20632,33000,20632,33000,20632,33000,20632,36462.35156,
20682,-0.002490724903,20682,-0.02411250025,20682,33000,20682,33000,20682,33304.07812,20682,33994.75,
20732,-0.01563188061,20732,-0.02017699927,20732,33000,20732,34097.70703,20732,33000,20732,33764.22266,
20782,-0.01928816549,20782,-0.02247384749,20782,33000,20782,33000,20782,33247.73828,20782,36983.21875,
20832,-0.006325975526,20832,-0.04440660402,20832,33000,20832,33000,20832,34471.50781,20832,37160.94922,
20882,-0.003679705551,20882,-0.03777208552,20882,33315.92188,20882,37118.36328,20882,33000,20882,33000,
20932,-0.001822400489,20932,-0.01801875047,20932,34568.17969,20932,33020.20312,20932,33000,20932,34169.80078,
20982,0.01786533184,20982,-0.03148895502,20982,33000,20982,33000,20982,33212.3125,20982,38592.49609,
21032,0.02347507142,21032,-0.03750105202,21032,35080.28125,21032,33000,21032,33000,21032,33300.41406,
21082,0.01751225814,21082,-0.01851791516,21082,35057.46875,21082,34950.30859,21082,33000,21082,33000,
21132,0.01647167839,21132,-0.01988592371,21132,33000,21132,33000,21132,34660.07812,21132,34710.47266,
21182,0.02649292164,21182,-0.04153761268,21182,33000,21182,33000,21182,35429.97656,21182,34502.60547,
21232,0.03157616034,21232,-0.03606665507,21232,34508.60938,21232,34347.77344,21232,33000,21232,33000,
21282,0.03040721081,21282,-0.01344515104,21282,34396.66016,21282,33539.51562,21282,33000,21282,33168.85156,
21332,0.03080021217,21332,-0.009201324545,21332,33000,21332,33000,21332,33000,21332,35176.85156,
21382,0.02455372177,21382,-0.01431874,21382,33000,21382,35595.66406,21382,34023.12891,21382,33000,
21432,0.01758662239,21432,-0.008323661052,21432,33000,21432,34678.86328,21432,33000,21432,33600.51562,
21482,0.02520226501,21482,-0.001781505998,21482,34036.40625,21482,34080.30469,21482,33000,21482,34890.97266,
21532,0.03232823685,21532,0.01228450239,21532,33330.64453,21532,36078.78125,21532,33000,21532,33633.19922,
21582,0.03736746684,21582,0.03003496304,21582,35165.69531,21582,33542.88672,21582,33000,21582,36142.42188,
21632,0.03937616199,21632,0.03886925802,21632,33500,21632,36036.21484,21632,33500,21632,34655.80859,
21682,0.03238560632,21682,0.03780247271,21682,33500,21682,35100.80469,21682,33500,21682,35114.71094,
21732,0.02979535237,21732,0.03180299327,21732,33500,21732,33500,21732,33500,21732,37000.05859,
21782,0.01801494695,21782,0.04298176989,21782,33500,21782,39395.61719,21782,33500,21782,33500,
21832,0.008966086432,21832,0.05378625169,21832,33500,21832,35080.19531,21832,33500,21832,33500,
21882,0.02150667645,21882,0.0333586894,21882,33500,21882,33500,21882,34295.78906,21882,38392.71875,
21932,0.01868538186,21932,0.02705796435,21932,33500,21932,35609.32422,21932,34366.27344,21932,33500,
21982,0.004601528868,21982,0.03436747938,21982,33908.82422,21982,34896.45312,21982,34553.96484,21982,33500,
22032,0.005117357709,22032,0.0139748482,22032,33500,22032,33500,22032,36423.625,22032,36819.41406,
22082,0.0178421624,22082,-0.01054046862,22082,34876.98828,22082,33500,22082,34910.33984,22082,35310.78516,
22132,0.01989830285,22132,-0.009547333233,22132,34819.21094,22132,33500,22132,34907.41016,22132,33500,
22182,0.0006702698302,22182,-0.02076636069,22182,33500,22182,33500,22182,40162.13281,22182,33500,
22232,-0.01609125733,22232,-0.0401830934,22232,33500,22232,33500,22232,36816.42188,22232,34912.53516,
22282,-0.007157065906,22282,-0.03853296116,22282,37823.00781,22282,33500,22282,33500,22282,33500,
22332,-0.008586362936,22332,-0.03940637037,22332,33500,22332,33500,22332,40002.36719,22332,33500,
22382,-0.03398073837,22382,-0.04982766882,22382,33500,22382,34418.57812,22382,37490.42969,22382,33500,
22432,-0.03977015242,22432,-0.04172755033,22432,33892.61328,22432,33992.52734,22432,34433.33594,22432,33500,
22482,-0.03304466978,22482,-0.03939566761,22482,33820.55469,22482,33500,22482,35933.98828,22482,34054.64062,
22532,-0.04507955164,22532,-0.05979802459,22532,33500,22532,33500,22532,41755.60156,22532,33850.01562,
22582,-0.05283377692,22582,-0.06583171338,22582,34667.31641,22582,33500,22582,34052.82422,22582,33500,
22632,-0.04136662185,22632,-0.05122849718,22632,35365.1875,22632,33600.98438,22632,34870.56641,22632,33500,
22682,-0.05397036299,22682,-0.05434980243,22682,33500,22682,33500,22682,40575.52734,22682,33500,
22732,-0.07094050944,22732,-0.04678848386,22732,35772.89844,22732,33563.33203,22732,36741.47656,22732,33500,
22782,-0.06359136105,22782,-0.002165776677,22782,42426.20312,22782,35472.01172,22782,33500,22782,33500,
22832,-0.08503641933,22832,0.01038879901,22832,33500,22832,33500,22832,45144.29688,22832,33500,
22882,-0.1169558093,22882,0.01503602695,22882,38918.28516,22882,35263.46094,22882,37367.21094,22882,33500,
22932,-0.09566393495,22932,0.08038806915,22932,48049.0625,22932,35579.92969,22932,33500,22932,33500,
22982,-0.1155477762,22982,0.08976653963,22982,33500,22982,33500,22982,50074.33203,22982,33500,
23032,-0.1632643193,23032,0.07713483274,23032,37532.42578,23032,34439.24609,23032,39955.50781,23032,33500,
23082,-0.112513572,23082,0.1471726745,23082,55211.92578,23082,34607.11719,23082,33500,23082,33500,
23132,-0.07522887737,23132,0.1796737313,23132,37201.98438,23132,33500,23132,37882.82031,23132,33500,
23182,-0.1368691176,23182,0.1402438134,23182,33500,23182,35214.16016,23182,50359.9375,23182,33500,
23232,-0.1490068287,23232,0.1528817117,23232,45711.07031,23232,35409.87109,23232,33500,23232,33500,
23282,-0.08500427008,23282,0.1810546219,23282,42578.94922,23282,33500,23282,33500,23282,33500,
23332,-0.0960419178,23332,0.1226754114,23332,33500,23332,33500,23332,47453.52734,23332,36173.02734,
23382,-0.112325184,23382,0.07298532128,23382,33892.32422,23382,33500,23382,33500,23382,34861.67969,
23432,-0.05547130108,23432,0.110162884,23432,48864.22266,23432,34634.07812,23432,33500,23432,33500,
23482,-0.009821518324,23482,0.1281672418,23482,33658.25,23482,33500,23482,33500,23482,36909.19922,
23532,-0.0264074821,23532,0.0942330882,23532,33500,23532,36282.33594,23532,39479.26562,23532,33500,
23582,-0.02802675031,23582,0.08172310889,23582,36458.24609,23582,34088.31641,23582,33500,23582,33942.15625,
23632,0.03009031154,23632,0.08238565177,23632,41939.41406,23632,33500,23632,33500,23632,40094.83203,
23682,0.05789923295,23682,0.07991854846,23682,33868.76172,23682,34805.39844,23682,33500,23682,33500,
23732,0.03372488171,23732,0.0692519173,23732,33500,23732,34752.69141,23732,37097.35938,23732,33500,
23782,0.04370277748,23782,0.04395757616,23782,35968.92188,23782,33500,23782,33500,23782,40136.34375,
23832,0.07382450253,23832,0.03168534115,23832,38170.88672,23832,33500,23832,33500,23832,34884.69141,
23882,0.06703622639,23882,0.03830711544,23882,33500,23882,35141.01562,23882,35101.69141,23882,33500,
23932,0.05384135246,23932,0.02560049482,23932,33500,23932,33500,23932,35521.37109,23932,34081.07422,
23982,0.07330514491,23982,0.01038748398,23982,37779.04688,23982,33500,23982,33500,23982,38031.40625,
24032,0.09698365629,24032,-0.0006281980313,24032,36631.51562,24032,33500,24032,33500,24032,34327.30859,
24082,0.07777608931,24082,-0.02755861916,24082,33500,24082,33500,24082,41843.63672,24082,34289.82031,
24132,0.06140661985,24132,-0.06451240182,24132,33500,24132,33500,24132,34956.07031,24132,39568.09375,
24182,0.1050498039,24182,-0.06540798396,24182,42736.14453,24182,33500,24182,33500,24182,41782.90234,
24232,0.1312846839,24232,-0.08521357179,24232,33500,24232,33500,24232,39994.5,24232,38058.58984,
24282,0.03873350471,24282,-0.1273599118,24282,33500,24282,39774.95312,24282,49088.91406,24282,33500,
24332,0.05921902135,24332,-0.1415109336,24332,45563.07031,24332,33500,24332,33500,24332,45296.24609,
24382,0.1518122852,24382,-0.1146197766,24382,44412.19141,24382,33500,24382,33500,24382,35206.16797,
24432,0.09815802425,24432,-0.08105205745,24432,33500,24432,41704.40625,24432,46170.62109,24432,33500,
24482,0.03912414238,24482,-0.03368070349,24482,41484.88281,24482,37139.01562,24482,34138.65234,24482,33500,
24532,0.06427403539,24532,0.004164881539,24532,41695.125,24532,33500,24532,33500,24532,35325.69531,
24582,0.06094969809,24582,-0.02646971308,24582,33500,24582,33500,24582,42919.23047,24582,34856.30078,
24632,0.02030564845,24632,-0.0250921566,24632,35341.98438,24632,40223.82812,24632,33926.66016,24632,33500,
24682,0.05872831866,24682,0.0525536947,24682,36914.59766,24682,33500,24682,33500,24682,65500,
24732,0.3211984932,24732,0.3039985597,24732,45288.05078,24732,60735.35938,24732,33500,24732,50948.59766,
24782,0.2880104184,24782,0.2841951847,24782,33500,24782,52957.22656,24782,33500,24782,57794.00781,
24832,0.1530575156,24832,0.03960545361,24832,33500,24832,40379.73438,24832,65500,24832,65500,
24882,0.01807636209,24882,-0.3801703155,24882,33500,24882,33500,24882,65500,24882,65500,
24932,-0.05764636025,24932,-0.9194194674,24932,33500,24932,33500,24932,65500,24932,65500,
24982,0.1527295411,24982,-1.430221677,24982,39409.79688,24982,33500,24982,65500,24982,65500,
25032,0.3612681925,25032,-2.02672267,25032,33500,25032,33500,25032,65500,25032,65500,
25082,0.1554276347,25082,-2.636853933,25082,33500,25082,33500,25082,65500,25082,64382.31641,
25132,0.7626845241,25132,-2.353667259,25132,65500,25132,33500,25132,33500,25132,65500,
25182,0.5350517035,25182,-2.598195076,25182,45225.61719,25182,44550.42578,25182,35039.04688,25182,33500,
25232,0.5127165318,25232,-2.30240202,25232,65500,25232,39655.56641,25232,33500,25232,33500,
25282,0.5944226384,25282,-2.124788284,25282,33500,25282,33500,25282,65500,25282,65500,
25332,0.5420020819,25332,-2.116606951,25332,34087.23438,25332,42704.53516,25332,33500,25332,33500,
25382,0.4849998355,25382,-1.975030303,25382,33500,25382,33500,25382,65500,25382,65500,
25432,0.4777793586,25432,-1.883350492,25432,33500,25432,33500,25432,65277.08594,25432,65500,
25482,0.4579827487,25482,-1.791158915,25482,33500,25482,33500,25482,65500,25482,65500,
25532,0.4353345633,25532,-1.703307867,25532,33500,25532,33500,25532,65500,25532,65500,
25582,0.4137088954,25582,-1.619846106,25582,33500,25582,33500,25582,65500,25582,65500,
25632,0.3933125734,25632,-1.540446877,25632,33500,25632,33500,25632,65500,25632,65500,
25682,0.3739301264,25682,-1.464973211,25682,33500,25682,33500,25682,65500,25682,65500,
25732,0.3554673791,25732,-1.393172503,25732,33500,25732,33500,25732,65097.50391,25732,65500,
25782,0.3379163444,25782,-1.324911952,25782,33500,25782,33500,25782,64771.3125,25782,65500,
25832,0.3212453425,25832,-1.259946942,25832,33500,25832,33500,25832,64355.03125,25832,65500,
25882,0.3054360747,25882,-1.198155999,25882,33500,25882,33500,25882,64001.60156,25882,65500,
25932,0.2904017866,25932,-1.139415383,25932,33500,25932,33500,25932,63692.95312,25932,65500,
25982,0.2760719359,25982,-1.083539605,25982,33500,25982,33500,25982,63343.07812,25982,65500,
26032,0.2625075579,26032,-1.030402064,26032,33500,26032,33500,26032,63037.42969,26032,65500,
26082,0.3920574784,26082,-1.010899901,26082,33500,26082,33500,26082,65500,26082,48782.65234,
26132,0.3386969864,26132,-0.9537888765,26132,46570.22266,26132,54955.73438,26132,33500,26132,33500,
26182,0.2573868036,26182,-0.9029960632,26182,44695.14062,26182,54588.50781,26182,33500,26182,33500,
26232,0.2674598992,26232,-0.8601409197,26232,33500,26232,33500,26232,55591.77344,26232,65500,
26282,0.2279542685,26282,-0.7985300422,26282,33500,26282,33500,26282,65500,26282,56336.32422,
26332,0.1937227845,26332,-0.7561647296,26332,33500,26332,33500,26332,62610.5625,26332,62945.87109,
26382,0.159598738,26382,-0.7188415527,26382,52019.20312,26382,51192.29688,26382,33500,26382,33500,
26432,0.1056636348,26432,-0.6731496453,26432,33500,26432,33500,26432,62278.89062,26432,56985.98047,
26482,0.06447944045,26482,-0.6539539695,26482,33500,26482,33500,26482,65500,26482,63717.79688,
26532,0.05567455664,26532,-0.6396340728,26532,56421.80859,26532,39254.62891,26532,33905.14844,26532,33500,
26582,0.0971827358,26582,-0.5781669021,26582,33500,26582,33500,26582,43400.96875,26582,63380.44531,
26632,0.1463386118,26632,-0.525456965,26632,33500,26632,33500,26632,39952.94531,26632,65500,
26682,0.1397399306,26682,-0.4741780758,26682,33500,26682,33500,26682,42875.47656,26682,65500,
26732,0.1700816005,26732,-0.3855281174,26732,33500,26732,33500,26732,36261.28516,26732,65500,
26782,0.2626471221,26782,-0.3031994104,26782,33500,26782,33500,26782,39600.14844,26782,62227.67969,
26832,0.3007366955,26832,-0.2290976495,26832,33500,26832,33500,26832,51304.64062,26832,55525.60938,
26882,0.3198882341,26882,-0.1514438838,26882,36923.16406,26882,33500,26882,53218.80469,26882,38982.80469,
26932,0.3144360781,26932,-0.05974423513,26932,33500,26932,33500,26932,44944.68359,26932,43160.88672,
26982,0.3163253367,26982,0.03193951398,26982,41717.66797,26982,33500,26982,43803.01172,26982,33996.31641,
27032,0.3141480684,27032,0.1402878761,27032,41052.87891,27032,33500,27032,50329.73828,27032,33500,
27082,0.3185451925,27082,0.281738162,27082,65500,27082,33500,27082,40238.0625,27082,33500,
27132,0.321591258,27132,0.4790014625,27132,65059.85156,27132,33500,27132,33785.625,27132,33500,
27182,0.3198139966,27182,0.7549985647,27182,65500,27182,46218.83594,27182,33500,27182,33500,
27232,0.332500726,27232,1.072174072,27232,65500,27232,51799.05469,27232,33500,27232,33500,
27282,0.3727836311,27282,1.405172348,27282,65500,27282,53904.08594,27282,33500,27282,33500,
27332,0.4226049185,27332,1.693596601,27332,65500,27332,50422.08594,27332,33500,27332,33500,
27382,0.3423309624,27382,1.846195579,27382,48981.69141,27382,65500,27382,33500,27382,33500,
27432,0.2507530749,27432,1.918774724,27432,64490.20312,27432,65219.23438,27432,33500,27432,33500,
27482,0.1244709715,27482,1.897039771,27482,33500,27482,58317.39844,27482,45969.17969,27482,33500,
27532,0.04992860928,27532,1.888840318,27532,65284.32031,27532,54074.32812,27532,33500,27532,33500,
27582,-0.03311992809,27582,1.871546388,27582,46720.67188,27582,57374.41406,27582,39914.73047,27582,33500,
27632,-0.1012027636,27632,1.850227118,27632,58146.64062,27632,48518.15625,27632,37905.94531,27632,33500,
27682,-0.1370348781,27682,1.799160242,27682,45285.12891,27682,55658.12109,27682,33500,27682,33500,
27732,-0.1719178706,27732,1.855878234,27732,65500,27732,64195.27344,27732,33500,27732,33500,
27782,-0.2708706856,27782,1.886433363,27782,53435.41406,27782,57135.14062,27782,53836.98047,27782,33500,
27832,-0.361947298,27832,1.762066245,27832,36631.36328,27832,39278.63281,27832,49782.71094,27832,33500,
27882,-0.3422029018,27882,1.666203022,27882,45357.78906,27882,50709.17578,27882,33500,27882,33500,
27932,-0.3204408288,27932,1.673118472,27932,39552.47266,27932,56197.14844,27932,37257.97266,27932,33500,
27982,-0.4022244811,27982,1.508268118,27982,33500,27982,48937.6875,27982,55726.58984,27982,33500,
28032,-0.4140001535,28032,1.367015719,28032,42681.88672,28032,47541.96094,28032,33500,28032,33500,
28082,-0.2988127172,28082,1.386519074,28082,65500,28082,40744.30469,28082,33500,28082,33500,
28132,-0.2873909473,28132,1.284097433,28132,33500,28132,51801.57812,28132,33500,28132,36131.54688,
28182,-0.2682013512,28182,1.097422838,28182,33500,28182,43012.00391,28182,33500,28182,55310.55469,
28232,-0.2559319437,28232,0.9453411698,28232,33500,28232,41642.03516,28232,44074.46875,28232,33500,
28282,-0.1295701116,28282,0.8358701468,28282,38628.22656,28282,33500,28282,33500,28282,54900.35156,
28332,-0.01081031375,28332,0.7871454358,28332,45069.44922,28332,33500,28332,33500,28332,37236.47266,
28382,0.03565319255,28382,0.6957528591,28382,33500,28382,33500,28382,43838.06641,28382,36254.76562,
28432,0.04766699672,28432,0.5542017221,28432,33500,28432,33500,28432,46351.21875,28432,38252.91406,
28482,0.05453529954,28482,0.4800387025,28482,39390.63281,28482,33500,28482,37300.98828,28482,33500,
28532,0.1190854535,28532,0.4581508338,28532,42782.76172,28532,33500,28532,33500,28532,43189.58594,
28582,0.1851819605,28582,0.4468154013,28582,51813.51562,28582,33500,28582,33500,28582,35664.35156,
28632,0.2213618606,28632,0.4495058954,28632,46286.59766,28632,33500,28632,33500,28632,33500,
28682,0.2413951755,28682,0.4571408033,28682,52483.12891,28682,33500,28682,33500,28682,33500,
28732,0.2757736742,28732,0.4929526448,28732,49778.34766,28732,37228.71484,28732,33500,28732,33500,
28782,0.3085239232,28782,0.54358989,28782,63475.73438,28782,33500,28782,33500,28782,33500,
28832,0.3620964289,28832,0.6551741958,28832,65500,28832,38956.14062,28832,33500,28832,33500,
28882,0.3613827229,28882,0.6355526447,28882,33500,28882,35203.87109,28882,33500,28882,44398.9375,
